Id,SalePrice
2736,152223.49281161604
2737,151588.7955782729
2738,203660.9504434965
2739,183454.6637072935
2740,167295.27285553399
2741,210853.3097380522
2742,225190.29060280416
2743,148931.96816647437
2744,148917.362362415
2745,153920.74130432756
2746,160129.10253977642
2747,130660.01048058974
2748,173661.60108656302
2749,136203.87793268735
2750,128116.48266558742
2751,149638.04137199977
2752,110649.77866925682
2753,268825.59020391083
2754,150268.41895229393
2755,174624.7241881457
2756,148483.328630958
2757,107156.15748520721
2758,156060.47224736455
2759,181274.9302254906
2760,166252.79049036198
2761,176546.87628843015
2762,152657.6669175551
2763,142826.1583653223
2764,174464.4569598415
2765,210749.44496962236
2766,125941.93056217668
2767,196631.09179316266
2768,169842.82617002956
2769,151853.55230114653
2770,145385.96993587716
2771,165646.15210911605
2772,150942.87327593623
2773,216681.61723547318
2774,150444.2795946174
2775,139910.80249549495
2776,191262.28896121995
2777,142218.13524160837
2778,142089.5481548567
2779,172037.77279759507
2780,133192.52533353615
2781,128698.69433801968
2782,137138.992147408
2783,139314.67261402158
2784,160800.7845258028
2785,165509.38368310442
2786,155200.05543181067
2787,178472.03420533647
2788,123834.5561685297
2789,162067.79887693608
2790,152752.11465195735
2791,128341.50305044945
2792,119929.97877823527
2793,144988.33446370254
2794,179785.2327828745
2795,175749.60581219263
2796,170902.60874924218
2797,214643.57937615842
2798,173704.71451123216
2799,164313.31910123862
2800,128709.69454751068
2801,154612.89513233068
2802,183112.64492812625
2803,223057.25116891353
2804,137619.12396305072
2805,144309.51192693674
2806,147363.64045625413
2807,165561.30285649665
2808,194598.11971479037
2809,216034.8433559711
2810,165714.62650124737
2811,158648.92870195973
2812,181572.54519574234
2813,205533.94183216762
2814,176566.13231568807
2815,126392.27131338808
2816,151437.3603653534
2817,141950.87686028535
2818,188641.2205848571
2819,183126.2031671449
2820,162120.57265197692
2821,166738.38694067122
2822,176423.96128107622
2823,195755.7778642779
2824,227063.9275624748
2825,152431.3095109495
2826,177213.69360127338
2827,175683.10734645766
2828,187698.67565646113
2829,153558.77370349847
2830,205659.34863876892
2831,199537.7727754146
2832,173015.59175170178
2833,165787.84974038732
2834,214940.35113555318
2835,159351.62965856693
2836,210947.62847934375
2837,174263.9526635235
2838,161159.058615422
2839,199220.75485669388
2840,207981.9851881173
2841,222262.73157726272
2842,224152.48846048064
2843,199119.67318888818
2844,221679.62040460663
2845,168812.85838163094
2846,214807.95257486642
2847,220913.25206271463
2848,137685.00264270563
2849,195291.33862311457
2850,217769.96156036062
2851,276583.92464450805
2852,238585.70394324447
2853,208012.46295586956
2854,131050.14377215187
2855,177805.23533786007
2856,213769.21807627226
2857,188632.7502434583
2858,176666.29682316343
2859,219590.57355997464
2860,255281.22381876
2861,138661.45034662844
2862,169719.63637626712
2863,143593.99837897441
2864,218960.2285703803
2865,133837.550108552
2866,162662.05638466578
2867,174816.5731536076
2868,150626.48871219455
2869,197667.7564658384
2870,191518.4660784612
2871,121144.85230364499
2872,166520.74002044956
2873,122884.22431884517
2874,161687.87596904187
2875,194937.30285255125
2876,205611.31889098394
2877,139364.57500907857
2878,95720.62412518908
2879,159858.1133077098
2880,136135.907536337
2881,110193.07702039412
2882,115812.13871821438
2883,197741.05365281092
2884,160642.21920960565
2885,167020.78783871635
2886,159075.44883832728
2887,117692.23280721539
2888,183643.19848612486
2889,114160.4890736847
2890,141476.9162635638
2891,175642.1754110225
2892,204557.8320576091
2893,164046.410700484
2894,72354.71424979801
2895,146313.20091109464
2896,170121.12618363532
2897,206591.37825062804
2898,168900.4673386143
2899,163371.35592926384
2900,172579.4964861236
2901,152604.53195130997
2902,276403.41453036567
2903,156429.79456130933
2904,166110.05845550096
2905,114753.8101176619
2906,156639.6129499885
2907,160186.4609256478
2908,191054.61996086882
2909,201255.22489417868
2910,163369.5482205342
2911,157243.60367212325
2912,127951.49909105756
2913,179642.99025021237
2914,177525.9745569838
2915,181880.52013774996
2916,161440.06954740337
2917,169204.8244484741
2918,156227.15916358808
2919,154715.187976568
